5822,2146
1329,75
8493,2146
8897,2855
6325,2864
9026,2800
9597,2800
9351,2790
10262,30
7123,2855
791,2144
4615,2819
8711,31
2375,2164
1828,2167
3990,2167
1360,27
1735,2841
2558,2196
10864,2165
3990,28
9328,2841
1632,2140
7019,2841
7291,2146
2167,2144
1337,2841
9900,2196
1839,2841
5155,2146
2465,2196
4854,12
11123,2295
6871,28
3654,2804
11369,28
4989,2829
6912,2295
7098,2165
10864,2144
6390,2805
1793,2295
7487,2167
2833,2167
7358,8
6825,2142
89,8
5929,105
4555,176
680,8
341,105
10668,1492
6890,176
2835,8
1514,101
11376,2491
6878,2151
1124,2200
3441,68
5735,2176
220,2176
9225,2176
8012,2176
2491,2176
5833,2144
9272,68
6875,2144
6201,2146
5868,2870
1561,2746
6812,2880
5136,2156
8467,2156
2756,2144
9239,68
11069,2144
175,68
3233,2144
9371,2162
11304,50
2070,2880
10414,2146
4558,50
9034,2171
2463,2162
2192,2146
11054,2146
11250,2146
1249,2146
9341,2162
1980,2162
7859,2171
2572,2146
9543,2171
1592,2146
8945,2146
4527,2146
6646,2171
9376,2162
2932,2171
1196,2171
9371,2146
7742,2146
9219,2146
9970,2146
7926,2146
2525,2171
5761,50
6502,28
11371,2788
3534,2144
10817,2262
3785,2140
297,31
6897,2778
2358,2850
7591,2167
11242,2151
7511,28
1028,2812
4998,2140
484,2144
1746,2151
529,2151
6272,2151
6149,2151
2229,2151
2831,2151
127,2151
5449,2151
6012,2151
11315,2151
8047,2151
1589,2151
855,2151
10721,2852
2611,2146
7376,2802
8012,2167
5053,2144
10363,2146
4670,2151
8180,2818
821,2144
89,2144
9114,2200
8402,2162
969,2818
10655,159
10410,2146
1908,2665
4527,2164
8777,2793
6963,2892
1793,2855
3883,655
11320,2171
3962,655
847,2846
11250,101
2745,101
7547,2262
6723,2262
3151,1645
2901,2875
4970,2782
691,2883
3990,101
9981,176
7803,2875
3990,2176
11290,2262
9976,31
10740,2146
2195,2262
7803,31
2450,101
6541,176
10668,2144
2731,2846
9376,2850
9301,2162
8532,2162
1061,2144
5598,2850
6924,2144
2936,2144
4527,2790
8777,2802
5289,2790
662,2146
9557,2164
8338,2790
9604,12
9557,12
7742,2176
8701,12
10607,2140
2271,2164
2479,27
8343,2830
2757,2151
10207,2830
4104,2830
9657,2151
2764,2830
10423,2830
6234,2815
417,2151
3675,67
56,67
8828,105
7019,72
4960,2850
7911,72
2167,2800
4026,2804
11293,2796
5994,31
6202,2796
7758,2151
2945,2796
1094,2855
2611,2151
4784,2804
7694,2855
6912,2151
3421,2151
