2823,34
1760,18
1469,34
2115,18
2962,18
26,1
826,67
284,2003
1295,24
269,22
1255,53
1870,146
2581,2003
2106,146
433,24
1469,499
6,499
1592,499
1092,499
657,499
542,499
1332,499
1985,112
700,54
2599,36
1630,10
1948,29
691,29
2570,54
14,1234
2409,11
401,178
2497,178
1381,178
1016,61
2323,61
1737,61
2142,61
621,61
1019,61
2476,61
269,61
578,61
2302,61
230,61
954,61
1202,18
2978,29
1020,29
2257,255
1979,18
2593,255
1969,29
1724,255
460,255
1340,105
433,105
440,105
984,105
1985,105
1847,105
538,105
2227,105
734,105
1524,105
2761,1
2265,17
2336,89
284,256
711,256
2142,31
2366,54
1332,89
645,89
1091,6
2449,3
1376,3
1524,3
2368,3
645,3
1012,3
931,3
984,3
2800,3
1006,3
1765,104
2894,141
632,141
694,40
212,141
2581,141
2084,147
1162,40
2879,40
37,487
2817,10
2957,10
37,1885
2228,10
2774,10
2922,10
1756,237
38,202
242,19
1813,19
140,202
38,400
196,19
2790,202
2450,19
242,202
401,129
1321,65
89,65
2721,160
711,160
1975,160
657,160
2761,65
985,160
2697,160
2687,146
1829,12
47,1647
47,1646
2439,28
2336,146
2084,48
1847,55
1376,48
2721,55
2764,55
2780,12
2581,35
433,35
1724,35
2036,35
1973,14
2846,14
1976,14
2809,35
1890,35
1973,35
2142,903
2790,785
208,10
1975,176
271,256
542,10
1563,785
53,610
2498,54
2376,18
269,99
687,99
650,99
877,99
1977,99
1394,99
1760,99
660,99
1016,99
2513,99
462,99
2257,99
2450,99
264,29
1949,29
499,32
1876,29
1084,32
1646,32
1338,32
2529,29
1028,29
1456,32
2556,29
1114,32
1359,29
2782,29
2715,483
1130,483
303,240
212,17
886,17
2800,17
59,52
59,142
549,6
870,644
1835,233
2715,75
755,34
2916,27
2793,17
433,8
612,385
2366,17
2004,17
1813,385
558,1
645,8
2366,1312
63,1312
2846,81
1312,81
809,1312
1394,81
621,81
587,471
408,471
1832,1994
65,471
2581,104
1646,215
1948,104
2176,471
838,28
1450,18
128,65
339,24
962,53
493,54
2081,54
2142,53
2272,24
1985,1
433,350
2773,37
2106,234
1948,16
75,1398
236,37
401,350
2106,549
1190,29
1988,29
2745,29
2453,29
2196,29
433,29
394,29
2166,29
1737,29
2276,29
1202,29
279,29
2368,29
2109,29
1131,108
2115,27
808,24
2194,3
1376,10
2257,108
1535,10
1948,3
1724,108
1044,3
1953,24
1425,27
1973,536
859,3
2220,536
612,17
1528,536
711,17
2045,3
2189,3
2130,3
2593,536
2966,3
1041,3
1847,10
1394,536
2641,6
83,650
2106,6
2004,833
1816,178
2142,178
2556,650
1367,6
1876,6
2013,178
2922,29
2916,29
538,29
2707,29
2093,29
2965,29
473,29
2774,29
2683,29
1456,29
1977,514
53,514
2224,514
355,514
88,514
870,113
121,141
2738,105
2496,48
1890,19
1533,238
2715,19
2277,19
2131,47
2926,4
398,471
1724,406
92,1970
1394,406
2176,68
1397,15
1924,15
1016,86
1604,29
1084,18
287,54
1581,101
2745,54
1865,101
