2575,99
1066,67
1400,67
789,39
167,99
1400,39
1837,99
989,99
933,39
223,99
2820,99
210,39
1803,99
195,99
87,39
1146,99
2242,99
840,99
2635,67
1137,21
2064,2
2415,2
815,21
1733,21
933,2
2670,21
1981,21
2094,2
1627,2
2088,21
299,27
2733,198
1773,74
2057,198
2803,198
274,122
2185,74
292,74
195,74
2009,137
1793,101
2826,137
1629,101
9,137
1269,101
1634,101
1922,137
405,137
2888,101
2247,101
853,130
515,101
756,197
2330,74
1362,193
695,149
2566,193
189,55
511,113
756,113
2185,126
1179,126
927,113
1626,115
1441,126
789,138
2716,185
1845,185
1981,185
1259,185
1245,185
2473,185
2097,185
61,43
1834,43
2981,43
1357,43
1794,43
940,43
151,43
2733,43
1731,43
1424,43
2094,171
1626,116
904,116
2241,106
1841,76
1626,106
1496,106
1082,171
607,171
1760,149
1083,149
2064,43
1709,43
958,149
1215,149
2190,43
2206,43
1053,149
376,43
344,149
1486,130
2027,188
1589,12
1083,134
896,114
342,188
87,12
36,12
553,149
1728,149
331,149
754,149
250,149
1770,149
2579,149
149,149
343,212
791,161
2579,71
1796,3
2311,205
513,169
637,86
1549,27
2831,198
274,198
1324,92
1972,198
239,169
1721,92
756,212
1896,212
2655,212
1606,212
1146,212
2065,212
2061,212
2842,212
639,149
863,78
1313,149
800,78
2251,78
71,149
1866,149
2418,78
1634,95
992,95
222,95
448,95
853,101
587,143
1082,143
87,184
1102,143
1080,64
1982,143
756,143
1719,98
2459,98
1083,144
1409,144
648,98
604,132
1986,132
407,132
1972,177
788,177
492,177
1626,177
509,177
2473,177
2921,177
200,177
2011,177
1736,177
1728,177
2325,144
748,188
2152,144
2126,144
1917,188
338,188
2359,144
1642,206
1972,206
1179,43
548,206
1481,43
2754,43
2601,78
2206,78
2991,149
30,35
2645,149
726,96
936,164
2121,96
1778,96
1005,96
2792,144
821,149
2148,126
728,121
1803,85
826,144
71,154
2359,132
601,128
1651,85
1758,143
1611,147
1917,0
2603,191
711,73
627,85
2925,41
2215,44
2075,1
397,142
1018,0
863,127
1327,1
2251,88
73,1
490,41
1082,184
1573,104
1344,102
920,188
2094,42
1992,39
2283,104
1560,34
71,144
1482,144
247,42
1560,210
397,126
2532,210
863,59
972,59
2578,76
1115,59
2061,85
2605,85
1627,200
795,85
1757,85
2815,85
91,200
711,85
1169,85
1020,85
393,200
1728,200
1709,85
2872,85
2185,200
1608,102
1324,102
343,102
533,102
1083,85
1359,176
2981,176
1379,176
1129,176
1732,30
1481,176
95,176
1344,30
956,205
1560,205
541,156
2244,205
2619,156
96,146
2421,117
1106,146
1820,117
2733,117
2148,205
712,146
2523,143
676,102
397,102
1728,102
1008,102
1732,143
920,143
789,143
87,102
1898,191
2033,50
2445,191
2148,191
149,191
1612,63
2991,63
1609,204
2094,63
866,204
2391,63
1763,50
646,50
2438,204
1984,144
264,144
449,144
2022,144
1685,144
2032,144
1119,144
1837,144
1670,98
1888,180
958,99
626,180
49,64
2524,98
2097,134
1272,99
2766,33
2684,82
2244,2
888,2
2794,0
1074,2
2842,0
1310,101
1981,169
2746,85
2342,169
1982,37
189,106
2993,129
2403,126
1123,102
1818,177
2547,102
149,144
2274,160
1794,98
2015,126
389,98
753,99
1828,99
1606,109
642,109
470,99
2818,99
2573,99
2106,109
805,99
1732,141
548,12
1481,134
1179,40
956,158
1651,141
1161,141
2733,40
1803,78
1424,78
1074,78
407,78
62,78
172,78
672,206
2804,101
2947,129
726,206
331,101
149,129
1888,206
1515,129
2871,206
936,206
2971,129
2746,101
1642,67
2578,67
2568,146
913,28
2061,28
2578,146
830,170
135,28
1030,146
866,41
1344,3
10,129
415,3
2981,3
313,41
576,37
320,37
2803,37
541,37
2949,37
644,3
274,70
2172,130
404,70
2566,130
2566,3
1758,70
498,3
149,70
2082,183
607,183
250,183
2573,183
448,205
1917,205
1565,183
756,205
975,183
2815,183
1493,191
239,129
2148,196
711,196
2095,70
639,197
2694,129
710,17
1467,95
2566,43
1751,43
2040,43
2394,56
2421,56
726,56
159,116
1480,108
2603,116
2565,108
252,116
223,108
1432,116
2647,108
989,29
2093,125
1382,47
1976,47
1305,125
2332,125
2509,29
2693,125
2566,47
1014,99
1066,148
754,148
2804,99
1746,148
987,99
1599,70
662,70
2097,148
863,104
1473,104
512,104
784,98
1626,186
1756,98
1313,47
293,47
2391,47
2716,47
1786,47
562,47
2748,105
2670,77
1635,167
320,114
2508,114
2718,78
863,84
513,84
2566,13
2075,13
2190,13
2925,13
2061,13
1743,84
2061,84
1465,84
285,161
2921,161
139,138
1539,138
748,138
38,149
1086,149
2693,138
327,161
73,73
1758,106
626,3
292,42
1357,74
2109,119
2704,106
2771,55
2879,42
1578,3
45,119
697,85
2803,85
2578,85
1727,164
833,164
2900,164
1752,164
1161,164
2148,164
320,164
1550,164
1066,99
1169,113
274,99
1086,113
1758,95
407,167
2603,99
252,202
1200,202
1995,74
2716,126
194,151
576,85
2924,42
2316,151
2415,151
2522,12
1922,43
131,12
1146,42
2760,85
1195,43
1287,85
1628,190
1759,177
1837,114
826,84
1336,72
222,21
320,89
1143,89
1981,146
1626,89
1539,3
920,146
1751,3
1731,99
2011,99
1316,99
2106,99
1225,99
572,99
1650,120
2061,120
1449,120
73,120
1732,120
2421,120
252,120
1612,2
2436,39
274,26
320,94
863,94
1627,94
2575,94
1432,94
2015,94
1796,94
1733,182
1928,182
2623,182
968,182
1082,182
222,128
222,206
2459,102
2148,175
1161,1
1425,95
73,206
1060,206
1102,139
2693,53
2804,177
1161,165
855,4
1736,205
1031,108
1328,179
1207,108
956,143
223,175
2418,136
509,136
2981,136
2391,136
662,136
1161,136
320,7
629,7
975,45
2587,45
259,185
1376,185
1695,7
1863,185
320,76
1197,76
2191,76
933,76
1386,76
2159,76
789,94
2694,94
2518,94
2557,94
1292,94
839,94
2101,94
1192,27
320,146
604,27
2233,183
2007,144
2033,129
405,144
1376,156
648,183
53,144
1083,156
2578,44
1156,99
1197,22
1380,44
1481,93
374,45
2163,41
335,210
2342,146
1649,121
1794,210
407,146
958,67
1695,79
1115,27
2537,198
2575,67
1744,130
1066,130
456,198
1386,176
1005,114
2022,47
1970,101
394,47
2927,42
2566,176
559,176
1751,183
254,149
646,149
2624,149
756,158
250,158
1074,183
1326,158
1276,205
491,215
726,87
210,2
456,101
397,196
711,212
1452,205
127,99
2947,135
2575,166
1596,155
1724,138
1102,138
726,138
1794,138
866,138
1626,138
629,138
1252,44
2760,114
1137,67
1612,81
1634,44
254,161
252,109
2906,140
639,150
1115,96
607,96
255,96
241,96
2494,96
1626,96
1169,197
2148,197
1252,197
711,197
853,197
1264,197
966,197
1560,197
550,197
1791,197
1573,100
90,149
576,100
2325,100
1445,100
1310,149
2082,149
2106,100
285,149
1146,185
2718,185
16,185
1344,185
121,184
2333,47
1287,43
2253,214
1386,149
1005,43
105,144
2601,47
188,149
1074,214
252,14
2426,144
1539,14
274,42
2874,176
2392,14
490,42
813,187
2746,14
2877,144
1074,14
277,38
2441,38
1463,38
2283,38
2008,38
2406,38
1721,138
331,138
490,138
2517,138
1984,138
342,169
1106,100
1226,64
853,177
2510,206
1565,212
1083,25
2095,2
1179,198
992,74
1743,126
1732,57
2544,12
1287,38
2116,57
1445,38
1493,130
1106,30
576,161
1770,30
894,161
2215,149
1650,130
1627,130
397,161
1626,130
1841,30
2283,102
972,33
1480,22
1376,53
1626,53
2945,134
1420,84
327,176
1161,140
2566,106
1146,122
2693,56
1541,102
853,42
1481,42
1008,3
223,42
1441,74
2566,174
1016,12
136,3
1866,74
1794,3
1627,12
1645,101
1210,101
1051,47
344,47
1702,101
1736,101
1187,47
114,101
1863,158
384,158
2972,67
1842,67
2557,67
695,158
2076,67
1719,158
2934,158
1505,21
4,21
752,192
629,21
2663,126
1636,21
1119,126
2369,21
492,192
2574,192
2148,192
1719,41
626,12
385,12
893,27
1794,192
299,192
2083,27
1916,198
2872,198
368,164
244,198
2551,198
67,164
2748,47
972,210
