ac007485.2,1006
al121985.1,1007
ac034238.2,1008
ac011352.1,1009
arrdc1-as1,1010
hipk3,1011
ac006273.1,1012
ac016705.2,1013
ac012360.2,1014
ac016717.2,1015
gacat3,1016
al162591.2,1017
ac022007.1,1018
al079305.1,1019
ac009127.1,1020
dicer1-as1,1021
ac104827.1,1022
ac135050.1,1023
ac020763.1,1024
ac007785.3,1025
al365440.2,1026
al121845.1,1027
linc00525,1028
linc00665,1029
ac092868.2,1030
ac110615.1,1031
duxap8,1032
tmem44-as1,1033
al121832.2,1034
rusc1-as1,1035
al050341.2,1036
linc01560,1037
tincr,1038
ac243772.2,1039
ac005534.1,1040
rp11-436h11.5,1041
ac011504.1,1042
ac097662.1,1043
stard13,1044
atp11a-as1,1045
rbm26-as1,1046
af131215.5,1047
nrsn2-as1,1048
al139035.1,1049
al137003.1,1050
ac015871.3,1051
itpkb-it1,1052
ac008937.3,1053
ac005332.1,1054
ac126365.1,1055
linc01977,1056
ac108866.1,1057
kiaa1614-as1,1058
ac006504.7,1059
ac021242.3,1060
ogfrp1,1061
ac010210.1,1062
mafg-as1,1063
ac102953.2,1064
linc02201,1065
al606516.1,1066
miat,1067
ac137630.4,1068
linc01970,1069
ac005831.1,1070
ac005786.3,1071
ac004812.2,1072
al109935.1,1073
