858,0
1423,1
2800,2
2763,3
2570,4
2715,5
1092,6
870,7
284,7
859,8
3003,9
939,9
2302,9
158,9
208,9
2109,9
2896,9
1469,9
1876,9
859,9
271,9
2045,9
2957,9
2122,9
2409,10
2697,11
398,5
2745,12
1092,10
1131,13
1813,13
718,13
2257,13
1973,14
621,14
460,14
411,15
2790,16
621,17
355,18
433,19
1724,10
499,20
755,21
1948,22
2556,23
843,12
287,24
711,3
212,25
921,26
1131,27
696,28
430,29
810,15
718,30
258,30
859,29
2366,31
549,31
1126,31
1521,32
621,33
2922,34
718,32
1973,18
1092,35
364,29
921,36
1973,37
1865,38
2257,39
2715,40
2768,41
2109,29
1028,19
406,18
755,5
430,10
2726,29
325,18
355,42
645,43
1092,18
355,18
279,44
985,45
921,46
2280,47
2020,19
2581,48
2715,49
2366,50
1948,40
2745,17
2940,7
1973,12
2045,34
1988,51
59,52
2896,53
2302,6
2366,54
693,16
1988,16
1168,55
2189,56
2790,53
2516,57
2045,57
714,57
196,57
1494,58
1188,18
954,19
1973,16
1376,34
939,59
242,10
645,10
1973,60
954,27
939,27
417,27
1120,27
1367,27
1872,27
870,29
2745,45
284,45
1737,61
1816,61
2045,61
163,61
2192,61
445,61
1019,61
542,62
693,12
755,29
621,14
2738,63
198,32
921,64
2516,1
612,65
2045,57
859,57
2093,12
2366,54
2084,66
785,19
2761,67
859,18
939,6
974,3
755,54
303,54
785,18
825,40
1162,68
2715,69
1973,70
1646,47
1973,49
287,49
1162,29
1305,1
2366,71
1242,72
953,72
693,73
2721,74
1394,3
786,1
2476,18
586,75
870,76
1423,3
1816,77
355,37
2476,78
718,78
1091,78
2556,78
398,78
612,79
609,54
870,80
1162,55
2817,45
755,45
2154,54
284,65
1190,10
2823,1
1724,49
1973,81
621,12
401,57
754,82
754,10
2842,83
2842,12
542,18
2800,54
1067,16
922,84
284,85
619,86
870,54
1277,54
2122,54
2774,87
1656,87
1290,87
621,88
595,88
2366,88
2110,10
1757,10
2715,89
2715,90
2410,55
2497,18
398,17
2747,17
1813,17
1528,91
1563,67
2790,92
2790,93
2790,94
1977,48
2581,29
612,95
2281,18
859,96
859,97
870,10
660,98
660,99
446,54
2940,100
2940,101
645,3
2697,3
2823,3
1423,102
2715,5
2257,5
877,47
1881,48
1973,1
2180,86
401,103
922,103
99,103
962,1
304,68
2115,77
2115,24
1865,95
693,104
2476,104
538,104
2995,105
2995,106
985,107
1816,6
1084,108
718,18
785,24
1760,3
411,109
1521,12
2142,10
1423,10
1592,89
1466,110
1872,110
2588,3
2022,111
2556,111
2106,1
877,3
2036,10
1397,90
1985,112
2957,113
1528,18
460,1
1039,75
843,34
2689,18
1969,114
621,115
2697,115
538,116
2738,117
621,12
2715,10
870,10
660,10
2774,118
2774,119
787,76
870,120
1948,121
870,122
870,29
284,101
103,1
621,123
2715,124
621,124
2715,123
2257,90
1737,90
2715,90
870,1
3003,27
870,34
1865,10
1973,18
537,125
1813,76
2817,126
2848,10
287,127
1126,128
1126,129
870,129
870,128
621,129
621,128
843,130
1679,130
985,131
1114,131
645,10
838,25
2366,3
1619,18
621,48
208,48
355,48
827,19
870,10
1985,132
2807,133
2516,1
1068,134
974,12
921,135
2476,32
1084,3
2715,51
870,37
1144,37
718,37
2366,36
1948,19
711,104
213,104
618,104
1934,24
645,136
1865,18
711,10
2715,29
792,137
820,101
1376,138
1973,3
939,10
2800,10
1752,54
1351,24
271,34
691,14
1646,35
443,16
2715,40
1367,35
1973,5
1376,5
473,10
1145,10
2265,29
1126,139
1471,36
985,27
2366,18
1948,30
542,140
1556,58
1003,54
1973,141
493,142
915,3
2738,143
216,10
859,3
974,12
1394,29
2036,144
2036,145
355,34
2823,1
1816,90
1521,146
1332,18
2807,18
242,80
922,147
922,148
2715,10
1028,50
547,10
460,149
2648,18
1835,10
2497,150
1973,151
2715,152
2715,25
2257,40
235,40
325,55
799,54
1350,54
1558,54
1097,54
1969,105
754,6
355,28
355,25
1041,25
2738,18
2296,18
985,18
2744,18
870,99
131,68
2714,153
998,153
1617,99
2597,28
1469,154
1737,123
1472,84
1975,155
1975,87
163,18
919,18
2715,156
984,31
2581,31
1847,18
1724,18
565,18
2410,6
1646,18
2957,3
870,10
29,18
2697,157
2397,158
2856,158
2556,158
473,158
2336,158
2800,34
542,36
542,159
2697,160
2410,81
612,53
2281,161
2738,108
1084,54
2823,162
2689,29
1969,29
621,163
2497,36
2464,99
262,65
858,164
587,165
1975,166
2001,30
718,167
2022,12
1760,12
2497,20
1737,168
985,168
284,113
565,29
1973,19
2556,19
995,47
1973,169
838,22
645,22
1092,47
271,35
2823,86
645,86
2142,18
2142,169
2422,86
1085,19
2257,170
621,96
227,18
2581,48
870,171
433,172
433,116
284,3
2581,40
2581,160
2476,173
858,54
1020,174
1524,175
2084,175
1469,76
1423,176
2697,29
325,3
1865,177
1724,173
1724,164
1162,164
269,32
1190,28
660,28
206,133
2697,12
507,65
284,36
212,24
2940,3
1394,178
2761,179
2738,14
2466,15
339,65
1092,180
284,180
227,32
870,181
621,181
2715,10
1381,159
1381,182
1381,183
242,184
2106,184
2281,184
870,45
645,34
2715,117
325,10
325,82
930,185
446,185
2747,185
2965,185
1688,185
870,18
939,186
612,186
1724,103
1394,187
585,10
693,96
2715,39
2257,188
542,105
650,105
206,113
1494,1
1092,1
1949,18
1311,1
1832,27
808,99
1528,189
227,189
2464,190
998,190
398,47
446,105
2422,191
1847,19
2106,41
985,20
621,20
2022,20
2497,20
921,11
2022,192
1975,192
1228,68
1973,41
922,41
1816,93
870,47
2687,28
2366,173
984,173
2048,18
1024,29
285,10
242,43
131,16
1547,193
2497,194
2497,195
2497,196
1865,197
1819,198
2790,199
2168,200
1393,200
2084,45
2793,201
1092,201
1092,45
2084,201
1338,202
176,203
176,204
1028,19
2715,205
176,10
1524,4
1016,90
2106,64
1813,206
2790,206
2022,142
1162,165
2122,55
1131,55
2312,3
523,207
640,207
2246,208
2246,209
2246,195
287,209
287,195
507,195
507,208
287,208
364,195
364,208
364,209
507,209
2022,67
870,96
2257,96
621,96
838,192
2697,29
1423,163
1524,163
621,163
2257,163
1092,163
242,163
1332,6
984,112
985,3
2287,190
693,10
870,210
1973,205
269,67
2581,211
1865,48
1469,3
1126,19
820,19
942,212
2790,212
1277,29
2257,89
433,1
621,138
13,112
1881,112
718,112
1948,112
309,34
1998,1
1456,1
619,64
2597,32
1521,35
2476,1
2593,35
2842,35
610,29
2119,10
176,64
2045,213
2022,195
2410,205
2581,214
787,44
406,65
1482,24
406,6
2093,29
2336,215
870,215
870,123
2336,123
2747,216
2790,37
2790,104
1924,14
985,178
1924,50
2593,129
2773,29
691,16
1360,104
1790,104
2076,104
2257,25
939,68
304,19
2257,57
624,18
1953,54
2307,29
355,217
1041,64
1301,19
2366,97
2366,218
2265,6
1092,201
1423,26
1646,26
1646,219
1423,219
859,95
1021,120
753,3
2296,95
612,32
355,27
612,29
2715,47
401,81
621,81
870,81
750,220
750,221
657,222
2715,222
2745,223
2745,222
2422,223
1813,222
2715,223
2422,222
1813,223
585,36
718,224
1724,225
718,225
446,225
242,225
829,202
99,14
998,14
621,132
1315,226
284,227
1315,227
284,226
870,10
1081,29
1724,1
2823,228
1311,25
2715,229
2715,81
493,230
621,231
984,231
2410,54
269,232
2588,80
2846,14
667,14
325,14
694,3
786,6
1016,27
1865,28
2233,105
1521,233
1737,101
2738,101
1223,234
1223,176
1760,10
1737,12
621,39
2588,8
1534,6
2715,25
1494,6
621,133
2790,133
985,176
621,18
208,89
208,18
621,89
2860,24
985,201
650,36
2093,36
612,36
870,36
768,29
2790,29
213,55
1092,17
870,17
284,28
894,18
962,213
768,213
1924,213
734,168
2715,90
196,235
985,236
2556,237
2559,67
2559,12
974,238
2422,40
1980,164
1980,40
271,77
65,18
2715,29
2122,55
2302,55
1092,153
2281,153
1290,153
1019,153
2800,35
2570,35
2361,35
354,205
1976,239
1745,239
1745,240
1976,240
53,1
1538,178
1423,81
1973,68
858,241
2106,10
2556,15
2774,242
271,243
691,1
2084,29
660,28
1724,12
691,29
