122,8
105,3095
105,2818
175,3096
175,1765
137,3097
84,2295
194,1145
194,27
194,3098
194,3099
105,3095
105,2145
105,2818
105,3100
105,3101
105,3102
105,57
105,3100
105,3101
105,57
84,36
137,148
137,2510
105,3095
105,2818
105,3100
105,3101
105,57
137,2930
137,3097
137,3103
137,3104
137,2930
137,148
137,3097
105,3100
105,3101
105,57
189,3105
189,3106
189,3107
189,3108
189,3109
189,3109
189,3109
105,3095
105,3110
105,2818
141,3111
105,3112
105,3095
105,2818
105,3113
105,3114
189,3115
189,3108
189,3116
84,36
105,2818
105,3117
141,3118
118,3119
161,3119
144,44
137,148
137,3120
137,2510
105,3095
105,2818
105,3100
175,1141
175,3121
175,1765
105,2818
105,3117
105,3110
105,2818
144,3122
105,3100
105,3101
105,57
126,105
105,74
105,3123
189,3124
157,3096
157,1765
105,3095
105,2818
120,3125
189,3126
84,46
141,3127
71,1701
122,3095
105,3095
105,3112
105,2818
105,3095
105,3110
105,2818
105,3100
105,3101
105,3101
105,3128
105,57
105,3112
105,3095
105,2818
122,8
105,3128
189,3126
189,3126
189,3126
189,3126
189,966
189,1267
105,3100
105,3101
105,57
216,1710
105,3129
105,3100
105,3101
105,57
105,3095
105,2818
105,3095
105,2818
105,3130
105,3131
105,3095
105,2818
105,3131
84,89
189,3107
105,3095
105,2818
189,3132
189,3132
105,2145
105,57
84,44
84,688
157,3133
105,3128
105,3095
105,2818
71,3134
71,3135
71,3136
84,3137
84,2850
84,101
84,3138
84,1489
84,15
105,3095
105,3112
105,3110
105,3112
77,781
77,3139
77,3140
122,65
122,3141
122,3142
118,5
118,3143
118,3144
127,1763
189,3145
105,3095
105,2818
105,3112
105,3146
105,1315
105,3147
105,3148
122,8
122,74
122,3149
122,3123
105,3095
105,2818
105,3100
105,3101
105,57
157,99
157,3150
216,1710
105,3095
105,3110
105,2818
105,3100
105,3101
105,57
189,3126
189,3124
189,3132
189,3126
189,3132
189,3115
189,3108
189,3108
144,3151
105,3095
105,2818
105,3095
105,3112
105,2818
105,3100
105,3101
105,3117
105,57
105,3095
105,3095
105,2818
105,3100
105,3101
105,57
82,110
105,3100
105,3101
105,57
189,3124
189,3152
189,3108
189,3109
137,148
137,3153
137,3154
137,2510
105,3095
105,2818
84,36
144,5
144,3143
144,3144
105,2145
105,57
105,3101
144,27
144,3155
144,3156
144,2148
105,3110
84,3095
84,2818
195,3157
195,702
195,3158
195,3158
195,3158
30,1547
189,3132
189,3159
105,3146
105,1315
105,3146
105,1315
84,3160
84,3161
175,3096
175,1765
171,3107
105,3095
105,3110
105,2818
105,3095
105,2818
84,3162
175,3163
105,3095
105,2818
105,3164
84,3165
122,3146
122,1315
71,3135
71,3136
105,3110
105,3128
137,2930
137,3097
137,3103
137,2510
137,3104
105,3095
105,3110
105,2818
105,3100
105,3101
105,57
105,3095
105,2818
189,3124
30,3112
35,3095
35,2818
163,3166
120,13
84,1227
105,1057
105,3100
105,3101
105,3167
105,57
84,3125
35,1703
105,3095
110,3168
175,3169
135,3095
135,2818
85,3170
105,3095
105,3110
105,2818
105,3100
105,3101
105,3128
105,57
105,3095
105,3171
105,2818
105,3100
105,3101
105,3159
105,57
191,3127
140,99
140,3150
144,2358
144,3125
144,3172
144,3173
122,3149
122,3130
105,3095
105,2818
105,3128
175,3174
175,3174
105,3095
105,2818
105,3095
105,3110
105,2818
105,3100
105,3101
105,57
105,3095
137,148
137,2510
122,3146
122,1315
105,2834
137,3097
84,36
84,879
84,36
89,3175
105,3095
105,2252
105,2818
105,3176
194,2855
194,3177
105,3159
105,3128
144,2834
137,3097
137,3178
105,3100
105,3101
105,57
105,3095
105,2818
105,3095
105,2818
105,3095
105,3110
105,2818
105,3128
105,3110
105,3095
105,2818
105,3095
105,2818
105,3095
105,2818
105,3100
105,3101
105,57
120,1656
105,3100
105,3101
105,57
141,3111
128,3096
128,3179
128,2834
105,3095
105,2818
105,3100
105,3101
105,57
84,3127
84,2544
84,3180
84,3181
84,40
120,1656
189,3182
189,2176
129,2813
129,112
137,148
137,3120
105,3128
105,3112
105,3110
105,3128
84,99
84,3150
84,2855
84,3183
84,3184
105,3095
105,3110
105,3101
105,3128
122,8
163,2944
110,3183
110,988
110,3185
105,3095
105,2818
127,3186
127,3187
84,3137
84,2850
84,36
84,101
84,2295
84,688
105,3095
105,3110
105,2818
105,3128
214,3107
84,3188
84,3189
84,3190
137,3191
137,3192
137,3193
137,3194
137,3120
137,3195
137,3196
137,3197
137,3198
137,3199
122,2143
122,3200
122,8
105,3095
105,2818
105,3110
105,3110
105,3113
105,3114
105,3100
105,3101
105,57
105,3110
105,3117
18,3201
105,3110
84,3095
84,2818
127,1720
84,397
55,3202
84,3034
105,3129
105,2834
105,3095
105,2818
105,3110
105,3110
105,3128
105,3128
181,3203
181,3204
181,3205
105,3095
105,2818
157,3096
137,3206
144,5
144,3143
144,3144
35,2252
35,3176
157,3096
157,1765
