2109,hsa-mir-484,134,dhcr24,23622248,miRNEt
2109,hsa-mir-484,14,arid3a,23622248,miRNEt
2109,hsa-mir-484,12,eef2,23622248,miRNEt
2109,hsa-mir-484,118,fkbp4,23622248,miRNEt
2109,hsa-mir-484,83,golga3,23622248,miRNEt
2109,hsa-mir-484,52,gtf2i,23622248,miRNEt
2109,hsa-mir-484,144,igf1r,23622248,miRNEt
2109,hsa-mir-484,94,map4,23622248,miRNEt
2109,hsa-mir-484,3,nfe2l1,23622248,miRNEt
2109,hsa-mir-484,74,ppm1a,23622248,miRNEt
2109,hsa-mir-484,206,rpl27a,23622248,miRNEt
2109,hsa-mir-484,54,rps10,23622248,miRNEt
2109,hsa-mir-484,75,rps15,23622248,miRNEt
2109,hsa-mir-484,112,sall2,23622248,miRNEt
2109,hsa-mir-484,99,ski,23622248,miRNEt
2109,hsa-mir-484,157,tyms,23622248,miRNEt
2109,hsa-mir-484,62,dnaja3,23622248,miRNEt
2109,hsa-mir-484,55,mfn2,23622248,miRNEt
2109,hsa-mir-484,59,uba2,23622248,miRNEt
2109,hsa-mir-484,41,igf2bp1,23622248,miRNEt
2109,hsa-mir-484,108,srsf10,23446348,miRNEt
2109,hsa-mir-484,149,tnrc6b,23622248,miRNEt
2109,hsa-mir-484,178,ago1,23622248,miRNEt
2109,hsa-mir-484,184,synj2bp,26701625,miRNEt
2109,hsa-mir-484,123,spire1,23622248,miRNEt
2109,hsa-mir-484,42,zbtb4,21572407,miRNEt
2109,hsa-mir-484,131,ubl7,23622248,miRNEt
2109,hsa-mir-484,209,znf621,22012620,miRNEt
60,hsa-mir-492,144,igf1r,23592263,miRNEt
60,hsa-mir-492,188,ppp6r1,22012620,miRNEt
2814,hsa-mir-496,135,akt1,22100165,miRNEt
2814,hsa-mir-496,140,mtor,27097372,miRNEt
2814,hsa-mir-496,24,h2afz,23592263,miRNEt
2814,hsa-mir-496,24,h2afz,21572407,miRNEt
2814,hsa-mir-496,24,h2afz,20371350,miRNEt
2814,hsa-mir-496,53,ado,23824327,miRNEt
2814,hsa-mir-496,96,znf793,23446348,miRNEt
2814,hsa-mir-496,96,znf793,22012620,miRNEt
2307,hsa-mir-498,105,brca1,23446348,miRNEt
2307,hsa-mir-498,105,brca1,26933805,miRNEt
2307,hsa-mir-498,95,col4a1,23313552,miRNEt
2307,hsa-mir-498,181,hoxa1,22012620,miRNEt
2307,hsa-mir-498,30,mre11,23824327,miRNEt
2307,hsa-mir-498,201,syk,23824327,miRNEt
2307,hsa-mir-498,67,gde1,23824327,miRNEt
2307,hsa-mir-498,2,wipf2,27292025,miRNEt
394,hsa-mir-520e,132,mark2,23592263,miRNEt
394,hsa-mir-520e,167,hadhb,22012620,miRNEt
394,hsa-mir-520e,144,igf1r,22012620,miRNEt
394,hsa-mir-520e,43,ccdc6,20371350,miRNEt
394,hsa-mir-520e,214,cul3,22012620,miRNEt
394,hsa-mir-520e,214,cul3,21572407,miRNEt
394,hsa-mir-520e,47,abi2,23706177,miRNEt
394,hsa-mir-520e,149,tnrc6b,23446348,miRNEt
394,hsa-mir-520e,184,synj2bp,26701625,miRNEt
394,hsa-mir-520e,130,tmem127,23313552,miRNEt
394,hsa-mir-520e,64,foxred2,23313552,miRNEt
394,hsa-mir-520e,179,gtf2h2c,23824327,miRNEt
394,hsa-mir-520e,179,gtf2h2c,23313552,miRNEt
1382,hsa-mir-520b,132,mark2,23592263,miRNEt
1382,hsa-mir-520b,167,hadhb,22012620,miRNEt
1382,hsa-mir-520b,144,igf1r,22012620,miRNEt
1382,hsa-mir-520b,43,ccdc6,20371350,miRNEt
1382,hsa-mir-520b,214,cul3,22012620,miRNEt
1382,hsa-mir-520b,214,cul3,21572407,miRNEt
1382,hsa-mir-520b,47,abi2,23706177,miRNEt
1382,hsa-mir-520b,149,tnrc6b,23446348,miRNEt
1382,hsa-mir-520b,184,synj2bp,26701625,miRNEt
1382,hsa-mir-520b,130,tmem127,23313552,miRNEt
1382,hsa-mir-520b,64,foxred2,23313552,miRNEt
1382,hsa-mir-520b,179,gtf2h2c,23824327,miRNEt
1382,hsa-mir-520b,179,gtf2h2c,23313552,miRNEt
2879,hsa-mir-527,0,pfn1,22012620,miRNEt
2879,hsa-mir-527,126,sp1,23592263,miRNEt
2879,hsa-mir-527,124,raver2,22012620,miRNEt
2879,hsa-mir-527,124,raver2,20371350,miRNEt
2879,hsa-mir-527,124,raver2,27292025,miRNEt
2879,hsa-mir-527,42,zbtb4,24398324,miRNEt
2879,hsa-mir-527,42,zbtb4,21572407,miRNEt
2879,hsa-mir-527,42,zbtb4,20371350,miRNEt
2879,hsa-mir-527,64,foxred2,23313552,miRNEt
753,hsa-mir-520h,82,apex1,23592263,miRNEt
753,hsa-mir-520h,82,apex1,26701625,miRNEt
753,hsa-mir-520h,134,dhcr24,19536157,miRNEt
753,hsa-mir-520h,180,rpl37a,23313552,miRNEt
753,hsa-mir-520h,99,ski,23824327,miRNEt
753,hsa-mir-520h,98,trib1,23824327,miRNEt
753,hsa-mir-520h,98,trib1,19536157,miRNEt
753,hsa-mir-520h,33,npm3,23446348,miRNEt
753,hsa-mir-520h,33,npm3,21572407,miRNEt
753,hsa-mir-520h,33,npm3,20371350,miRNEt
753,hsa-mir-520h,149,tnrc6b,23446348,miRNEt
753,hsa-mir-520h,184,synj2bp,26701625,miRNEt
753,hsa-mir-520h,130,tmem127,23313552,miRNEt
753,hsa-mir-520h,64,foxred2,23313552,miRNEt
753,hsa-mir-520h,179,gtf2h2c,23824327,miRNEt
753,hsa-mir-520h,179,gtf2h2c,23313552,miRNEt
559,hsa-mir-507,141,gtf2h1,23824327,miRNEt
559,hsa-mir-507,99,ski,20371350,miRNEt
559,hsa-mir-507,176,pogk,20371350,miRNEt
120,hsa-mir-544a,125,cltc,24374217,miRNEt
120,hsa-mir-544a,144,igf1r,23313552,miRNEt
120,hsa-mir-544a,23,rps6,24374217,miRNEt
120,hsa-mir-544a,121,mon1b,23824327,miRNEt
120,hsa-mir-544a,130,tmem127,23313552,miRNEt
120,hsa-mir-544a,146,mcm8,19536157,miRNEt
1971,hsa-mir-555,67,gde1,27292025,miRNEt
1359,hsa-mir-557,141,gtf2h1,23824327,miRNEt
1359,hsa-mir-557,99,ski,20371350,miRNEt
1359,hsa-mir-557,176,pogk,20371350,miRNEt
2,hsa-mir-558,99,ski,23592263,miRNEt
2,hsa-mir-558,99,ski,26701625,miRNEt
2,hsa-mir-558,99,ski,27292025,miRNEt
2,hsa-mir-558,44,smarca5,21572407,miRNEt
2,hsa-mir-558,67,gde1,23592263,miRNEt
2,hsa-mir-558,67,gde1,26701625,miRNEt
2,hsa-mir-558,67,gde1,27292025,miRNEt
2,hsa-mir-558,130,tmem127,26701625,miRNEt
2,hsa-mir-558,39,whamm,27292025,miRNEt
2,hsa-mir-558,145,sgpp2,23592263,miRNEt
1425,hsa-mir-562,95,col4a1,23592263,miRNEt
1425,hsa-mir-562,95,col4a1,23446348,miRNEt
1425,hsa-mir-562,95,col4a1,20371350,miRNEt
1425,hsa-mir-562,179,gtf2h2c,23824327,miRNEt
2881,hsa-mir-564,32,orc5,23446348,miRNEt
2881,hsa-mir-564,99,ski,20371350,miRNEt
2881,hsa-mir-564,158,wiz,23592263,miRNEt
1976,hsa-mir-567,137,etv6,23446348,miRNEt
1976,hsa-mir-567,47,abi2,21572407,miRNEt
1976,hsa-mir-567,177,lrig3,21572407,miRNEt
1976,hsa-mir-567,177,lrig3,20371350,miRNEt
1223,hsa-mir-568,113,pum1,23313552,miRNEt
1223,hsa-mir-568,198,gxylt1,23592263,miRNEt
1223,hsa-mir-568,198,gxylt1,24398324,miRNEt
1856,hsa-mir-569,121,mon1b,23446348,miRNEt
14,hsa-mir-571,138,mef2d,26701625,miRNEt
14,hsa-mir-571,113,pum1,23313552,miRNEt
14,hsa-mir-571,46,cntnap2,20371350,miRNEt
1792,hsa-mir-572,145,sgpp2,23824327,miRNEt
2358,hsa-mir-575,138,mef2d,23592263,miRNEt
264,hsa-mir-577,109,hoxa3,21572407,miRNEt
264,hsa-mir-577,144,igf1r,23592263,miRNEt
264,hsa-mir-577,144,igf1r,24398324,miRNEt
264,hsa-mir-577,144,igf1r,23446348,miRNEt
264,hsa-mir-577,144,igf1r,21572407,miRNEt
264,hsa-mir-577,160,mapk6,21572407,miRNEt
264,hsa-mir-577,187,tubg1,23446348,miRNEt
264,hsa-mir-577,187,tubg1,20371350,miRNEt
264,hsa-mir-577,41,igf2bp1,21572407,miRNEt
264,hsa-mir-577,176,pogk,23592263,miRNEt
1625,hsa-mir-578,183,plscr1,23824327,miRNEt
1625,hsa-mir-578,85,ago2,21572407,miRNEt
826,hsa-mir-583,144,igf1r,20371350,miRNEt
826,hsa-mir-583,138,mef2d,23592263,miRNEt
826,hsa-mir-583,85,ago2,23592263,miRNEt
1390,hsa-mir-586,34,rpl7l1,20371350,miRNEt
26,hsa-mir-587,116,ddhd2,22012620,miRNEt
26,hsa-mir-587,19,rundc3b,20371350,miRNEt
2809,hsa-mir-588,144,igf1r,23313552,miRNEt
2809,hsa-mir-588,99,ski,20371350,miRNEt
2809,hsa-mir-588,149,tnrc6b,23313552,miRNEt
2809,hsa-mir-588,100,agtpbp1,23446348,miRNEt
315,hsa-mir-591,214,cul3,22100165,miRNEt
315,hsa-mir-591,6,exoc8,22012620,miRNEt
2020,hsa-mir-592,144,igf1r,21572407,miRNEt
1550,hsa-mir-595,134,dhcr24,23313552,miRNEt
1550,hsa-mir-595,136,psma2,23446348,miRNEt
1550,hsa-mir-595,136,psma2,20371350,miRNEt
1550,hsa-mir-595,70,mtmr3,26701625,miRNEt
1550,hsa-mir-595,164,cenpn,23592263,miRNEt
1550,hsa-mir-595,164,cenpn,27292025,miRNEt
2247,hsa-mir-596,101,ddx3x,23592263,miRNEt
2247,hsa-mir-596,203,rps26,20371350,miRNEt
294,hsa-mir-599,47,abi2,22100165,miRNEt
294,hsa-mir-599,158,wiz,19536157,miRNEt
294,hsa-mir-599,2,wipf2,23824327,miRNEt
2377,hsa-mir-601,29,gramd1b,23446348,miRNEt
1391,hsa-mir-602,85,ago2,26701625,miRNEt
1391,hsa-mir-602,85,ago2,27292025,miRNEt
38,hsa-mir-603,128,chek1,23824327,miRNEt
38,hsa-mir-603,128,chek1,27418678,miRNEt
38,hsa-mir-603,144,igf1r,23824327,miRNEt
38,hsa-mir-603,144,igf1r,23313552,miRNEt
38,hsa-mir-603,144,igf1r,19536157,miRNEt
38,hsa-mir-603,138,mef2d,23824327,miRNEt
38,hsa-mir-603,74,ppm1a,23824327,miRNEt
38,hsa-mir-603,160,mapk6,23824327,miRNEt
38,hsa-mir-603,160,mapk6,23313552,miRNEt
38,hsa-mir-603,160,mapk6,21572407,miRNEt
38,hsa-mir-603,160,mapk6,28735896,miRNEt
38,hsa-mir-603,126,sp1,23824327,miRNEt
38,hsa-mir-603,126,sp1,27418678,miRNEt
38,hsa-mir-603,121,mon1b,23446348,miRNEt
38,hsa-mir-603,121,mon1b,21572407,miRNEt
38,hsa-mir-603,149,tnrc6b,21572407,miRNEt
38,hsa-mir-603,192,rnf213,23824327,miRNEt
38,hsa-mir-603,27,ddhd1,23824327,miRNEt
38,hsa-mir-603,169,dusp18,23824327,miRNEt
38,hsa-mir-603,169,dusp18,23313552,miRNEt
38,hsa-mir-603,169,dusp18,27418678,miRNEt
2118,hsa-mir-606,44,smarca5,23446348,miRNEt
2118,hsa-mir-606,44,smarca5,21572407,miRNEt
2118,hsa-mir-606,44,smarca5,20371350,miRNEt
2118,hsa-mir-606,44,smarca5,26701625,miRNEt
2118,hsa-mir-606,22,rnf187,26701625,miRNEt
2118,hsa-mir-606,22,rnf187,27292025,miRNEt
1746,hsa-mir-608,82,apex1,23592263,miRNEt
1746,hsa-mir-608,43,ccdc6,23592263,miRNEt
1746,hsa-mir-608,188,ppp6r1,23592263,miRNEt
1746,hsa-mir-608,188,ppp6r1,27292025,miRNEt
1746,hsa-mir-608,64,foxred2,23592263,miRNEt
586,hsa-mir-610,55,mfn2,23446348,miRNEt
586,hsa-mir-610,55,mfn2,22012620,miRNEt
586,hsa-mir-610,55,mfn2,20371350,miRNEt
586,hsa-mir-610,188,ppp6r1,22012620,miRNEt
586,hsa-mir-610,26,ctc1,23592263,miRNEt
586,hsa-mir-610,26,ctc1,24398324,miRNEt
586,hsa-mir-610,26,ctc1,23446348,miRNEt
586,hsa-mir-610,26,ctc1,22012620,miRNEt
586,hsa-mir-610,26,ctc1,21572407,miRNEt
586,hsa-mir-610,26,ctc1,20371350,miRNEt
586,hsa-mir-610,26,ctc1,23706177,miRNEt
586,hsa-mir-610,26,ctc1,26701625,miRNEt
586,hsa-mir-610,26,ctc1,27292025,miRNEt
586,hsa-mir-610,25,tmem209,23592263,miRNEt
2402,hsa-mir-611,109,hoxa3,21572407,miRNEt
1009,hsa-mir-612,126,sp1,27685621,miRNEt
1009,hsa-mir-612,31,ubb,23446348,miRNEt
1009,hsa-mir-612,31,ubb,20371350,miRNEt
1009,hsa-mir-612,34,rpl7l1,27292025,miRNEt
877,hsa-mir-613,97,atp5e,23824327,miRNEt
877,hsa-mir-613,112,sall2,23592263,miRNEt
877,hsa-mir-613,47,abi2,27418678,miRNEt
1171,hsa-mir-617,35,extl3,23446348,miRNEt
1171,hsa-mir-617,35,extl3,22012620,miRNEt
1079,hsa-mir-620,128,chek1,23824327,miRNEt
1079,hsa-mir-620,77,dyrk1a,23446348,miRNEt
1079,hsa-mir-620,77,dyrk1a,21572407,miRNEt
1079,hsa-mir-620,77,dyrk1a,20371350,miRNEt
1079,hsa-mir-620,47,abi2,23446348,miRNEt
1079,hsa-mir-620,47,abi2,21572407,miRNEt
1079,hsa-mir-620,164,cenpn,22100165,miRNEt
1052,hsa-mir-621,129,actg1,23446348,miRNEt
1052,hsa-mir-621,129,actg1,20371350,miRNEt
2209,hsa-mir-622,203,rps26,20371350,miRNEt
1733,hsa-mir-623,7,ap2b1,23446348,miRNEt
1733,hsa-mir-623,7,ap2b1,20371350,miRNEt
1733,hsa-mir-623,85,ago2,27292025,miRNEt
1733,hsa-mir-623,182,ttc38,23824327,miRNEt
1733,hsa-mir-623,184,synj2bp,23824327,miRNEt
1733,hsa-mir-623,17,steap4,23824327,miRNEt
1733,hsa-mir-623,21,utp4,19536157,miRNEt
1608,hsa-mir-626,102,smc1a,23313552,miRNEt
1818,hsa-mir-630,144,igf1r,24655723,miRNEt
1818,hsa-mir-630,144,igf1r,23675407,miRNEt
1818,hsa-mir-630,43,ccdc6,21572407,miRNEt
1818,hsa-mir-630,41,igf2bp1,21572407,miRNEt
1818,hsa-mir-630,177,lrig3,21572407,miRNEt
1818,hsa-mir-630,177,lrig3,20371350,miRNEt
2958,hsa-mir-633,167,hadhb,22012620,miRNEt
169,hsa-mir-634,104,dpm2,23592263,miRNEt
1383,hsa-mir-635,144,igf1r,23313552,miRNEt
376,hsa-mir-636,67,gde1,21572407,miRNEt
376,hsa-mir-636,34,rpl7l1,22100165,miRNEt
2726,hsa-mir-637,135,akt1,25597410,miRNEt
2726,hsa-mir-637,95,col4a1,23362149,miRNEt
2726,hsa-mir-637,103,cers1,20371350,miRNEt
2726,hsa-mir-637,67,gde1,27292025,miRNEt
56,hsa-mir-639,132,mark2,26701625,miRNEt
1321,hsa-mir-640,183,plscr1,23824327,miRNEt
1321,hsa-mir-640,23,rps6,23824327,miRNEt
697,hsa-mir-641,101,ddx3x,21572407,miRNEt
697,hsa-mir-641,101,ddx3x,20371350,miRNEt
697,hsa-mir-641,3,nfe2l1,27292025,miRNEt
697,hsa-mir-641,74,ppm1a,20371350,miRNEt
697,hsa-mir-641,198,gxylt1,20371350,miRNEt
82,hsa-mir-644a,35,extl3,23446348,miRNEt
82,hsa-mir-644a,35,extl3,22012620,miRNEt
1338,hsa-mir-646,7,ap2b1,26701625,miRNEt
1338,hsa-mir-646,128,chek1,23313552,miRNEt
1338,hsa-mir-646,101,ddx3x,24398324,miRNEt
1338,hsa-mir-646,101,ddx3x,23446348,miRNEt
1338,hsa-mir-646,101,ddx3x,21572407,miRNEt
1338,hsa-mir-646,101,ddx3x,20371350,miRNEt
1338,hsa-mir-646,74,ppm1a,20371350,miRNEt
1338,hsa-mir-646,99,ski,20371350,miRNEt
1338,hsa-mir-646,214,cul3,23824327,miRNEt
1338,hsa-mir-646,70,mtmr3,20371350,miRNEt
1338,hsa-mir-646,150,ctdspl,21572407,miRNEt
1338,hsa-mir-646,150,ctdspl,20371350,miRNEt
1338,hsa-mir-646,85,ago2,24398324,miRNEt
1338,hsa-mir-646,85,ago2,23446348,miRNEt
1338,hsa-mir-646,85,ago2,20371350,miRNEt
1338,hsa-mir-646,197,znf367,23592263,miRNEt
1338,hsa-mir-646,197,znf367,24398324,miRNEt
1338,hsa-mir-646,197,znf367,23446348,miRNEt
1338,hsa-mir-646,197,znf367,21572407,miRNEt
1338,hsa-mir-646,197,znf367,20371350,miRNEt
1338,hsa-mir-646,197,znf367,26701625,miRNEt
2871,hsa-mir-647,67,gde1,23824327,miRNEt
417,hsa-mir-648,121,mon1b,23446348,miRNEt
417,hsa-mir-648,121,mon1b,21572407,miRNEt
417,hsa-mir-648,6,exoc8,22012620,miRNEt
894,hsa-mir-650,161,fkbp5,23592263,miRNEt
894,hsa-mir-650,76,fosl2,27292025,miRNEt
894,hsa-mir-650,207,galnt2,23824327,miRNEt
894,hsa-mir-650,170,rcn2,27418678,miRNEt
894,hsa-mir-650,67,gde1,23592263,miRNEt
894,hsa-mir-650,67,gde1,23446348,miRNEt
894,hsa-mir-650,67,gde1,21572407,miRNEt
894,hsa-mir-650,67,gde1,20371350,miRNEt
894,hsa-mir-650,67,gde1,26701625,miRNEt
894,hsa-mir-650,67,gde1,27292025,miRNEt
894,hsa-mir-650,164,cenpn,23824327,miRNEt
894,hsa-mir-650,25,tmem209,23592263,miRNEt
894,hsa-mir-650,39,whamm,27292025,miRNEt
894,hsa-mir-650,145,sgpp2,23592263,miRNEt
894,hsa-mir-650,96,znf793,26701625,miRNEt
2728,hsa-mir-661,1,aldh1b1,23313552,miRNEt
2728,hsa-mir-661,44,smarca5,21572407,miRNEt
2728,hsa-mir-661,25,tmem209,23592263,miRNEt
2728,hsa-mir-661,34,rpl7l1,27292025,miRNEt
212,hsa-mir-663a,99,ski,26701625,miRNEt
1757,hsa-mir-658,206,rpl27a,23706177,miRNEt
1757,hsa-mir-658,85,ago2,26701625,miRNEt
1757,hsa-mir-658,85,ago2,27292025,miRNEt
843,hsa-mir-421,95,col4a1,23313552,miRNEt
843,hsa-mir-421,101,ddx3x,20371350,miRNEt
843,hsa-mir-421,101,ddx3x,21572407,miRNEt
843,hsa-mir-421,3,nfe2l1,23824327,miRNEt
843,hsa-mir-421,54,rps10,23622248,miRNEt
843,hsa-mir-421,166,ddx39a,20371350,miRNEt
843,hsa-mir-421,166,ddx39a,23622248,miRNEt
843,hsa-mir-421,178,ago1,23622248,miRNEt
843,hsa-mir-421,86,cbwd1,24398324,miRNEt
843,hsa-mir-421,86,cbwd1,23446348,miRNEt
843,hsa-mir-421,86,cbwd1,21572407,miRNEt
843,hsa-mir-421,26,ctc1,23622248,miRNEt
2176,hsa-mir-765,28,eif5a,21572407,miRNEt
2176,hsa-mir-765,28,eif5a,20371350,miRNEt
2176,hsa-mir-765,161,fkbp5,23592263,miRNEt
2176,hsa-mir-765,103,cers1,23592263,miRNEt
2176,hsa-mir-765,149,tnrc6b,23592263,miRNEt
2176,hsa-mir-765,149,tnrc6b,20371350,miRNEt
2176,hsa-mir-765,22,rnf187,26701625,miRNEt
2176,hsa-mir-765,22,rnf187,27292025,miRNEt
2752,hsa-mir-802,33,npm3,23446348,miRNEt
2752,hsa-mir-802,33,npm3,21572407,miRNEt
2752,hsa-mir-802,33,npm3,20371350,miRNEt
2752,hsa-mir-802,85,ago2,22012620,miRNEt
2752,hsa-mir-802,85,ago2,21572407,miRNEt
2752,hsa-mir-802,34,rpl7l1,21572407,miRNEt
2752,hsa-mir-802,34,rpl7l1,20371350,miRNEt
854,hsa-mir-297,137,etv6,23446348,miRNEt
854,hsa-mir-297,47,abi2,21572407,miRNEt
854,hsa-mir-297,67,gde1,21572407,miRNEt
1627,hsa-mir-423-5p,129,actg1,23622248,miRNEt
1627,hsa-mir-423-5p,82,apex1,26701625,miRNEt
1627,hsa-mir-423-5p,118,fkbp4,23622248,miRNEt
1627,hsa-mir-423-5p,200,hist1h1c,23622248,miRNEt
1627,hsa-mir-423-5p,148,rps2,23622248,miRNEt
1627,hsa-mir-423-5p,54,rps10,23622248,miRNEt
1627,hsa-mir-423-5p,126,sp1,23592263,miRNEt
1627,hsa-mir-423-5p,70,mtmr3,23622248,miRNEt
1627,hsa-mir-423-5p,67,gde1,27292025,miRNEt
1627,hsa-mir-423-5p,208,nde1,23622248,miRNEt
1627,hsa-mir-423-5p,130,tmem127,26701625,miRNEt
1627,hsa-mir-423-5p,2,wipf2,23592263,miRNEt
1627,hsa-mir-423-5p,22,rnf187,26701625,miRNEt
1627,hsa-mir-423-5p,34,rpl7l1,26701625,miRNEt
1627,hsa-mir-423-5p,211,hist2h2bf,23622248,miRNEt
2159,hsa-mir-298,77,dyrk1a,20371350,miRNEt
2159,hsa-mir-298,25,tmem209,23592263,miRNEt
2062,hsa-mir-300,15,brd7,22012620,miRNEt
2062,hsa-mir-300,15,brd7,20371350,miRNEt
2062,hsa-mir-300,15,brd7,26010572,miRNEt
2062,hsa-mir-300,42,zbtb4,22100165,miRNEt
2568,hsa-mir-892a,95,col4a1,23313552,miRNEt
2568,hsa-mir-892a,194,mmp16,19536157,miRNEt
2568,hsa-mir-892a,122,rb1,21572407,miRNEt
2568,hsa-mir-892a,146,mcm8,24906430,miRNEt
2568,hsa-mir-892a,146,mcm8,27418678,miRNEt
412,hsa-mir-892b,126,sp1,27573859,miRNEt
412,hsa-mir-892b,47,abi2,24398324,miRNEt
412,hsa-mir-892b,178,ago1,19536157,miRNEt
1305,hsa-mir-147b,73,mcm3,23028679,miRNEt
1752,hsa-mir-665,76,fosl2,23824327,miRNEt
1752,hsa-mir-665,76,fosl2,19536157,miRNEt
