711,hsa-mir-107,3652,linc00638,24297251,miRNEt
711,hsa-mir-107,3644,fam30a,24297251,miRNEt
711,hsa-mir-107,2093,arhgap11b,24297251,miRNEt
711,hsa-mir-107,183,linc01569,24297251,miRNEt
711,hsa-mir-107,108,rrn3p2,24297251,miRNEt
711,hsa-mir-107,1113,pcat18,24297251,miRNEt
711,hsa-mir-107,3575,linc00662,24297251,miRNEt
711,hsa-mir-107,3575,linc00662,24297251,miRNEt
711,hsa-mir-107,2069,tmem147-as1,24297251,miRNEt
711,hsa-mir-107,3086,znf793-as1,24297251,miRNEt
711,hsa-mir-107,32,lipe-as1,24297251,miRNEt
711,hsa-mir-107,2521,trpm2-as,24297251,miRNEt
711,hsa-mir-107,1998,gusbp11,24297251,miRNEt
711,hsa-mir-107,3396,ttc28-as1,24297251,miRNEt
711,hsa-mir-107,2724,xist,24297251,miRNEt
711,hsa-mir-107,1319,linc00630,24297251,miRNEt
711,hsa-mir-107,3405,mir503hg,24297251,miRNEt
1012,hsa-mir-1179,625,nppa-as1,24297251,miRNEt
1012,hsa-mir-1179,1293,linc01343,24297251,miRNEt
1012,hsa-mir-1179,2645,linc01126,24297251,miRNEt
1012,hsa-mir-1179,1744,thumpd3-as1,24297251,miRNEt
1012,hsa-mir-1179,1170,fgd5-as1,24297251,miRNEt
1012,hsa-mir-1179,1423,ptprg-as1,24297251,miRNEt
1012,hsa-mir-1179,3143,snhg5,24297251,miRNEt
1012,hsa-mir-1179,1417,trg-as1,24297251,miRNEt
1012,hsa-mir-1179,2417,linc01003,24297251,miRNEt
1012,hsa-mir-1179,1911,c8orf31,24297251,miRNEt
1012,hsa-mir-1179,2311,nutm2b-as1,24297251,miRNEt
1012,hsa-mir-1179,2311,nutm2b-as1,24297251,miRNEt
1012,hsa-mir-1179,1545,linc00857,24297251,miRNEt
1012,hsa-mir-1179,1445,kcnq1ot1,24297251,miRNEt
1012,hsa-mir-1179,953,snhg1,24297251,miRNEt
1012,hsa-mir-1179,1068,neat1,24297251,miRNEt
1012,hsa-mir-1179,2953,malat1,24297251,miRNEt
1012,hsa-mir-1179,256,gprc5d-as1,24297251,miRNEt
1012,hsa-mir-1179,2838,linc02381,24297251,miRNEt
1012,hsa-mir-1179,3542,tmpo-as1,24297251,miRNEt
1012,hsa-mir-1179,400,arhgap5-as1,24297251,miRNEt
1012,hsa-mir-1179,3208,meg8,24297251,miRNEt
1012,hsa-mir-1179,3652,linc00638,24297251,miRNEt
1012,hsa-mir-1179,1398,oip5-as1,24297251,miRNEt
1012,hsa-mir-1179,3183,gabpb1-as1,24297251,miRNEt
1012,hsa-mir-1179,2188,linc02568,24297251,miRNEt
1012,hsa-mir-1179,2643,arhgap27p1-bptfp1-kpna2p3,24297251,miRNEt
1012,hsa-mir-1179,3000,snhg16,24297251,miRNEt
1012,hsa-mir-1179,782,linc01979,24297251,miRNEt
1012,hsa-mir-1179,3029,linc00205,24297251,miRNEt
1012,hsa-mir-1179,159,miat,24297251,miRNEt
1012,hsa-mir-1179,1871,gyg2-as1,24297251,miRNEt
1012,hsa-mir-1179,700,linc01278,24297251,miRNEt
1483,hsa-mir-1269a,2543,cryzl2p-sec16b,24297251,miRNEt
1483,hsa-mir-1269a,266,mir181a1hg,24297251,miRNEt
1483,hsa-mir-1269a,1704,rn7sl832p,24297251,miRNEt
1483,hsa-mir-1269a,1744,thumpd3-as1,24297251,miRNEt
1483,hsa-mir-1269a,2027,linc00852,24297251,miRNEt
1483,hsa-mir-1269a,3478,purpl,24297251,miRNEt
1483,hsa-mir-1269a,1430,linc00265,24297251,miRNEt
1483,hsa-mir-1269a,622,linc00174,24297251,miRNEt
1483,hsa-mir-1269a,3789,magi2-as3,24297251,miRNEt
1483,hsa-mir-1269a,81,gasal1,24297251,miRNEt
1483,hsa-mir-1269a,1360,peg13,24297251,miRNEt
1483,hsa-mir-1269a,2311,nutm2b-as1,24297251,miRNEt
1483,hsa-mir-1269a,1445,kcnq1ot1,24297251,miRNEt
1483,hsa-mir-1269a,1445,kcnq1ot1,24297251,miRNEt
1483,hsa-mir-1269a,1445,kcnq1ot1,24297251,miRNEt
1483,hsa-mir-1269a,1860,psma3-as1,24297251,miRNEt
1483,hsa-mir-1269a,3652,linc00638,24297251,miRNEt
1483,hsa-mir-1269a,2936,srrm2-as1,24297251,miRNEt
1483,hsa-mir-1269a,1901,fbxl19-as1,24297251,miRNEt
1483,hsa-mir-1269a,1743,mapt-it1,24297251,miRNEt
1483,hsa-mir-1269a,3142,linc00261,24297251,miRNEt
1483,hsa-mir-1269a,3206,linc01311,24297251,miRNEt
1483,hsa-mir-1269a,1998,gusbp11,24297251,miRNEt
1483,hsa-mir-1269a,700,linc01278,24297251,miRNEt
1483,hsa-mir-1269a,2724,xist,24297251,miRNEt
1983,hsa-mir-1269b,2543,cryzl2p-sec16b,24297251,miRNEt
1983,hsa-mir-1269b,266,mir181a1hg,24297251,miRNEt
1983,hsa-mir-1269b,1704,rn7sl832p,24297251,miRNEt
1983,hsa-mir-1269b,1744,thumpd3-as1,24297251,miRNEt
1983,hsa-mir-1269b,2027,linc00852,24297251,miRNEt
1983,hsa-mir-1269b,3478,purpl,24297251,miRNEt
1983,hsa-mir-1269b,1430,linc00265,24297251,miRNEt
1983,hsa-mir-1269b,622,linc00174,24297251,miRNEt
1983,hsa-mir-1269b,3789,magi2-as3,24297251,miRNEt
1983,hsa-mir-1269b,81,gasal1,24297251,miRNEt
1983,hsa-mir-1269b,1360,peg13,24297251,miRNEt
1983,hsa-mir-1269b,2311,nutm2b-as1,24297251,miRNEt
1983,hsa-mir-1269b,1445,kcnq1ot1,24297251,miRNEt
1983,hsa-mir-1269b,1445,kcnq1ot1,24297251,miRNEt
1983,hsa-mir-1269b,1445,kcnq1ot1,24297251,miRNEt
1983,hsa-mir-1269b,1860,psma3-as1,24297251,miRNEt
1983,hsa-mir-1269b,3652,linc00638,24297251,miRNEt
1983,hsa-mir-1269b,2936,srrm2-as1,24297251,miRNEt
1983,hsa-mir-1269b,1901,fbxl19-as1,24297251,miRNEt
1983,hsa-mir-1269b,1743,mapt-it1,24297251,miRNEt
1983,hsa-mir-1269b,3142,linc00261,24297251,miRNEt
1983,hsa-mir-1269b,3206,linc01311,24297251,miRNEt
1983,hsa-mir-1269b,1998,gusbp11,24297251,miRNEt
1983,hsa-mir-1269b,700,linc01278,24297251,miRNEt
1983,hsa-mir-1269b,2724,xist,24297251,miRNEt
1617,hsa-mir-1270,3510,snhg12,24297251,miRNEt
1617,hsa-mir-1270,306,ipo9-as1,24297251,miRNEt
1617,hsa-mir-1270,915,tbc1d8-as1,24297251,miRNEt
1617,hsa-mir-1270,302,tusc7,24297251,miRNEt
1617,hsa-mir-1270,2392,uba6-as1,24297251,miRNEt
1617,hsa-mir-1270,2854,snhg8,24297251,miRNEt
1617,hsa-mir-1270,1457,linc01554,24297251,miRNEt
1617,hsa-mir-1270,170,c5orf66,24297251,miRNEt
1617,hsa-mir-1270,1663,hcg11,24297251,miRNEt
1617,hsa-mir-1270,1708,hcg18,24297251,miRNEt
1617,hsa-mir-1270,3680,extl3-as1,24297251,miRNEt
1617,hsa-mir-1270,3441,glidr,24297251,miRNEt
1617,hsa-mir-1270,654,c9orf106,24297251,miRNEt
1617,hsa-mir-1270,2311,nutm2b-as1,24297251,miRNEt
1617,hsa-mir-1270,2663,tmem254-as1,24297251,miRNEt
1617,hsa-mir-1270,2663,tmem254-as1,24297251,miRNEt
1617,hsa-mir-1270,2815,agap11,24297251,miRNEt
1617,hsa-mir-1270,3255,nutm2a-as1,24297251,miRNEt
1617,hsa-mir-1270,3583,olmalinc,24297251,miRNEt
1617,hsa-mir-1270,1445,kcnq1ot1,24297251,miRNEt
1617,hsa-mir-1270,1881,linc00958,24297251,miRNEt
1617,hsa-mir-1270,1954,linc00294,24297251,miRNEt
1617,hsa-mir-1270,1068,neat1,24297251,miRNEt
1617,hsa-mir-1270,1068,neat1,24297251,miRNEt
1617,hsa-mir-1270,2953,malat1,24297251,miRNEt
1617,hsa-mir-1270,2655,kctd21-as1,24297251,miRNEt
1617,hsa-mir-1270,155,pcf11-as1,24297251,miRNEt
1617,hsa-mir-1270,3542,tmpo-as1,24297251,miRNEt
1617,hsa-mir-1270,707,hellpar,24297251,miRNEt
1617,hsa-mir-1270,1246,zfhx2-as1,24297251,miRNEt
1617,hsa-mir-1270,1398,oip5-as1,24297251,miRNEt
1617,hsa-mir-1270,1398,oip5-as1,24297251,miRNEt
1617,hsa-mir-1270,1714,nr2f2-as1,24297251,miRNEt
1617,hsa-mir-1270,1714,nr2f2-as1,24297251,miRNEt
1617,hsa-mir-1270,3815,sstr5-as1,24297251,miRNEt
1617,hsa-mir-1270,2936,srrm2-as1,24297251,miRNEt
1617,hsa-mir-1270,1901,fbxl19-as1,24297251,miRNEt
1617,hsa-mir-1270,1939,crnde,24297251,miRNEt
1617,hsa-mir-1270,3142,linc00261,24297251,miRNEt
1617,hsa-mir-1270,2154,norad,24297251,miRNEt
1617,hsa-mir-1270,3140,uckl1-as1,24297251,miRNEt
1617,hsa-mir-1270,477,mcm3ap-as1,24297251,miRNEt
1617,hsa-mir-1270,477,mcm3ap-as1,24297251,miRNEt
1617,hsa-mir-1270,1998,gusbp11,24297251,miRNEt
1617,hsa-mir-1270,2724,xist,24297251,miRNEt
1617,hsa-mir-1270,1504,jpx,24297251,miRNEt
1617,hsa-mir-1270,3725,dant2,24297251,miRNEt
1884,hsa-mir-1276,3678,snhg3,24297251,miRNEt
1884,hsa-mir-1276,1847,lmcd1-as1,24297251,miRNEt
1884,hsa-mir-1276,2027,linc00852,24297251,miRNEt
1884,hsa-mir-1276,1423,ptprg-as1,24297251,miRNEt
1884,hsa-mir-1276,86,linc02432,24297251,miRNEt
1884,hsa-mir-1276,2314,slc9a3-as1,24297251,miRNEt
1884,hsa-mir-1276,1156,ckmt2-as1,24297251,miRNEt
1884,hsa-mir-1276,1457,linc01554,24297251,miRNEt
1884,hsa-mir-1276,1663,hcg11,24297251,miRNEt
1884,hsa-mir-1276,3588,zscan16-as1,24297251,miRNEt
1884,hsa-mir-1276,363,hcp5,24297251,miRNEt
1884,hsa-mir-1276,622,linc00174,24297251,miRNEt
1884,hsa-mir-1276,1269,dlx6-as1,24297251,miRNEt
1884,hsa-mir-1276,445,st7-ot4,24297251,miRNEt
1884,hsa-mir-1276,3649,rbpms-as1,24297251,miRNEt
1884,hsa-mir-1276,534,msc-as1,24297251,miRNEt
1884,hsa-mir-1276,2795,casc19,24297251,miRNEt
1884,hsa-mir-1276,1360,peg13,24297251,miRNEt
1884,hsa-mir-1276,3450,ebln3p,24297251,miRNEt
1884,hsa-mir-1276,2311,nutm2b-as1,24297251,miRNEt
1884,hsa-mir-1276,3255,nutm2a-as1,24297251,miRNEt
1884,hsa-mir-1276,2697,linc00863,24297251,miRNEt
1884,hsa-mir-1276,1427,krtap5-as1,24297251,miRNEt
1884,hsa-mir-1276,1445,kcnq1ot1,24297251,miRNEt
1884,hsa-mir-1276,1445,kcnq1ot1,24297251,miRNEt
1884,hsa-mir-1276,1445,kcnq1ot1,24297251,miRNEt
1884,hsa-mir-1276,953,snhg1,24297251,miRNEt
1884,hsa-mir-1276,1068,neat1,24297251,miRNEt
1884,hsa-mir-1276,1068,neat1,24297251,miRNEt
1884,hsa-mir-1276,1068,neat1,24297251,miRNEt
1884,hsa-mir-1276,3542,tmpo-as1,24297251,miRNEt
1884,hsa-mir-1276,2800,ankrd10-it1,24297251,miRNEt
1884,hsa-mir-1276,824,linc00641,24297251,miRNEt
1884,hsa-mir-1276,2326,dhrs4-as1,24297251,miRNEt
1884,hsa-mir-1276,2404,linc02302,24297251,miRNEt
1884,hsa-mir-1276,2297,linc01588,24297251,miRNEt
1884,hsa-mir-1276,2158,frmd6-as1,24297251,miRNEt
1884,hsa-mir-1276,1895,linc01220,24297251,miRNEt
1884,hsa-mir-1276,1398,oip5-as1,24297251,miRNEt
1884,hsa-mir-1276,1398,oip5-as1,24297251,miRNEt
1884,hsa-mir-1276,3617,loxl1-as1,24297251,miRNEt
1884,hsa-mir-1276,3419,st20-as1,24297251,miRNEt
1884,hsa-mir-1276,1849,linc00324,24297251,miRNEt
1884,hsa-mir-1276,2665,linc00511,24297251,miRNEt
1884,hsa-mir-1276,2175,dlgap1-as5,24297251,miRNEt
1884,hsa-mir-1276,2175,dlgap1-as5,24297251,miRNEt
1884,hsa-mir-1276,1496,linc00652,24297251,miRNEt
1884,hsa-mir-1276,2154,norad,24297251,miRNEt
1884,hsa-mir-1276,3017,snhg11,24297251,miRNEt
1884,hsa-mir-1276,1740,gnas-as1,24297251,miRNEt
1884,hsa-mir-1276,836,mir646hg,24297251,miRNEt
1884,hsa-mir-1276,1021,urb1-as1,24297251,miRNEt
1884,hsa-mir-1276,1776,tug1,24297251,miRNEt
1884,hsa-mir-1276,1776,tug1,24297251,miRNEt
1884,hsa-mir-1276,949,fam239a,24297251,miRNEt
1884,hsa-mir-1276,2799,fam239b,24297251,miRNEt
1884,hsa-mir-1276,700,linc01278,24297251,miRNEt
1884,hsa-mir-1276,2724,xist,24297251,miRNEt
1884,hsa-mir-1276,2724,xist,24297251,miRNEt
1884,hsa-mir-1276,2724,xist,24297251,miRNEt
1934,hsa-mir-1286,406,linc01128,24297251,miRNEt
1934,hsa-mir-1286,3678,snhg3,24297251,miRNEt
1934,hsa-mir-1286,1834,rusc1-as1,24297251,miRNEt
1934,hsa-mir-1286,2645,linc01126,24297251,miRNEt
1934,hsa-mir-1286,2807,linc01806,24297251,miRNEt
1934,hsa-mir-1286,591,ttn-as1,24297251,miRNEt
1934,hsa-mir-1286,694,linc01963,24297251,miRNEt
1934,hsa-mir-1286,3061,linc01091,24297251,miRNEt
1934,hsa-mir-1286,1084,hhip-as1,24297251,miRNEt
1934,hsa-mir-1286,1784,mir4458hg,24297251,miRNEt
1934,hsa-mir-1286,1023,trim52-as1,24297251,miRNEt
1934,hsa-mir-1286,1913,hla-f-as1,24297251,miRNEt
1934,hsa-mir-1286,1708,hcg18,24297251,miRNEt
1934,hsa-mir-1286,363,hcp5,24297251,miRNEt
1934,hsa-mir-1286,1177,hoxa-as3,24297251,miRNEt
1934,hsa-mir-1286,2417,linc01003,24297251,miRNEt
1934,hsa-mir-1286,1856,mir600hg,24297251,miRNEt
1934,hsa-mir-1286,1287,snhg7,24297251,miRNEt
1934,hsa-mir-1286,58,c9orf139,24297251,miRNEt
1934,hsa-mir-1286,2719,rparp-as1,24297251,miRNEt
1934,hsa-mir-1286,1902,linc01164,24297251,miRNEt
1934,hsa-mir-1286,845,linc01001,24297251,miRNEt
1934,hsa-mir-1286,1445,kcnq1ot1,24297251,miRNEt
1934,hsa-mir-1286,1068,neat1,24297251,miRNEt
1934,hsa-mir-1286,707,hellpar,24297251,miRNEt
1934,hsa-mir-1286,1200,linc00173,24297251,miRNEt
1934,hsa-mir-1286,1050,dleu1,24297251,miRNEt
1934,hsa-mir-1286,946,meg3,24297251,miRNEt
1934,hsa-mir-1286,1398,oip5-as1,24297251,miRNEt
1934,hsa-mir-1286,3335,dnaaf4-ccpg1,24297251,miRNEt
1934,hsa-mir-1286,3402,snhg9,24297251,miRNEt
1934,hsa-mir-1286,3337,mmp25-as1,24297251,miRNEt
1934,hsa-mir-1286,1570,slx1b-sult1a4,24297251,miRNEt
1934,hsa-mir-1286,2868,slx1a-sult1a3,24297251,miRNEt
1934,hsa-mir-1286,1939,crnde,24297251,miRNEt
1934,hsa-mir-1286,110,vps9d1-as1,24297251,miRNEt
1934,hsa-mir-1286,2315,fam157c,24297251,miRNEt
1934,hsa-mir-1286,3727,mir497hg,24297251,miRNEt
1934,hsa-mir-1286,959,znf571-as1,24297251,miRNEt
1934,hsa-mir-1286,3142,linc00261,24297251,miRNEt
1934,hsa-mir-1286,2163,snhg17,24297251,miRNEt
1934,hsa-mir-1286,2554,zfas1,24297251,miRNEt
1934,hsa-mir-1286,3465,c20orf197,24297251,miRNEt
1934,hsa-mir-1286,3029,linc00205,24297251,miRNEt
1934,hsa-mir-1286,1998,gusbp11,24297251,miRNEt
1934,hsa-mir-1286,160,linc01521,24297251,miRNEt
1934,hsa-mir-1286,3097,large-it1,24297251,miRNEt
1934,hsa-mir-1286,2284,mirlet7bhg,24297251,miRNEt
1934,hsa-mir-1286,1331,ftx,24297251,miRNEt
1934,hsa-mir-1286,2985,slc25a5-as1,24297251,miRNEt
1934,hsa-mir-1286,930,linc00894,24297251,miRNEt
1934,hsa-mir-1286,207,ttty15,24297251,miRNEt
2368,hsa-mir-1294,3455,mir34ahg,24297251,miRNEt
2368,hsa-mir-1294,125,rassf1-as1,24297251,miRNEt
2368,hsa-mir-1294,370,linc00885,24297251,miRNEt
2368,hsa-mir-1294,1904,nnt-as1,24297251,miRNEt
2368,hsa-mir-1294,2944,linc00491,24297251,miRNEt
2368,hsa-mir-1294,803,linc00473,24297251,miRNEt
2368,hsa-mir-1294,1430,linc00265,24297251,miRNEt
2368,hsa-mir-1294,1430,linc00265,24297251,miRNEt
2368,hsa-mir-1294,2357,linc00689,24297251,miRNEt
2368,hsa-mir-1294,2194,azin1-as1,24297251,miRNEt
2368,hsa-mir-1294,776,c10orf25,24297251,miRNEt
2368,hsa-mir-1294,2311,nutm2b-as1,24297251,miRNEt
2368,hsa-mir-1294,845,linc01001,24297251,miRNEt
2368,hsa-mir-1294,845,linc01001,24297251,miRNEt
2368,hsa-mir-1294,689,h19,24297251,miRNEt
2368,hsa-mir-1294,689,h19,24297251,miRNEt
2368,hsa-mir-1294,1445,kcnq1ot1,24297251,miRNEt
2368,hsa-mir-1294,1068,neat1,24297251,miRNEt
2368,hsa-mir-1294,1766,sencr,24297251,miRNEt
2368,hsa-mir-1294,3491,n4bp2l2-it2,24297251,miRNEt
2368,hsa-mir-1294,2800,ankrd10-it1,24297251,miRNEt
2368,hsa-mir-1294,2326,dhrs4-as1,24297251,miRNEt
2368,hsa-mir-1294,1320,vash1-as1,24297251,miRNEt
2368,hsa-mir-1294,2984,linc00052,24297251,miRNEt
2368,hsa-mir-1294,2315,fam157c,24297251,miRNEt
2368,hsa-mir-1294,2752,nbr2,24297251,miRNEt
2368,hsa-mir-1294,2069,tmem147-as1,24297251,miRNEt
2368,hsa-mir-1294,959,znf571-as1,24297251,miRNEt
2368,hsa-mir-1294,2308,ptov1-as2,24297251,miRNEt
2368,hsa-mir-1294,1143,linc01678,24297251,miRNEt
2368,hsa-mir-1294,1304,tspear-as2,24297251,miRNEt
2368,hsa-mir-1294,477,mcm3ap-as1,24297251,miRNEt
2368,hsa-mir-1294,477,mcm3ap-as1,24297251,miRNEt
2368,hsa-mir-1294,1776,tug1,24297251,miRNEt
2368,hsa-mir-1294,2284,mirlet7bhg,24297251,miRNEt
2368,hsa-mir-1294,700,linc01278,24297251,miRNEt
2368,hsa-mir-1294,700,linc01278,24297251,miRNEt
2368,hsa-mir-1294,700,linc01278,24297251,miRNEt
2642,hsa-mir-1295a,2860,zbtb11-as1,24297251,miRNEt
2642,hsa-mir-1295a,2314,slc9a3-as1,24297251,miRNEt
2642,hsa-mir-1295a,1298,linc02228,24297251,miRNEt
2642,hsa-mir-1295a,2194,azin1-as1,24297251,miRNEt
2642,hsa-mir-1295a,2719,rparp-as1,24297251,miRNEt
2642,hsa-mir-1295a,1637,ovch1-as1,24297251,miRNEt
2642,hsa-mir-1295a,3337,mmp25-as1,24297251,miRNEt
2642,hsa-mir-1295a,2154,norad,24297251,miRNEt
2642,hsa-mir-1295a,2724,xist,24297251,miRNEt
2227,hsa-mir-1297,3053,gas5,24297251,miRNEt
2227,hsa-mir-1297,266,mir181a1hg,24297251,miRNEt
2227,hsa-mir-1297,3600,linc01703,24297251,miRNEt
2227,hsa-mir-1297,1744,thumpd3-as1,24297251,miRNEt
2227,hsa-mir-1297,1279,sh3bp5-as1,24297251,miRNEt
2227,hsa-mir-1297,3796,dennd6a-dt,24297251,miRNEt
2227,hsa-mir-1297,2355,psmd6-as2,24297251,miRNEt
2227,hsa-mir-1297,1904,nnt-as1,24297251,miRNEt
2227,hsa-mir-1297,2455,linc00847,24297251,miRNEt
2227,hsa-mir-1297,1663,hcg11,24297251,miRNEt
2227,hsa-mir-1297,2227,linc00240,24297251,miRNEt
2227,hsa-mir-1297,3143,snhg5,24297251,miRNEt
2227,hsa-mir-1297,1380,linc00997,24297251,miRNEt
2227,hsa-mir-1297,1417,trg-as1,24297251,miRNEt
2227,hsa-mir-1297,622,linc00174,24297251,miRNEt
2227,hsa-mir-1297,1269,dlx6-as1,24297251,miRNEt
2227,hsa-mir-1297,3276,linc-pint,24297251,miRNEt
2227,hsa-mir-1297,2537,snhg6,24297251,miRNEt
2227,hsa-mir-1297,534,msc-as1,24297251,miRNEt
2227,hsa-mir-1297,1317,linc01111,24297251,miRNEt
2227,hsa-mir-1297,2849,entpd1-as1,24297251,miRNEt
2227,hsa-mir-1297,2719,rparp-as1,24297251,miRNEt
2227,hsa-mir-1297,1445,kcnq1ot1,24297251,miRNEt
2227,hsa-mir-1297,1068,neat1,24297251,miRNEt
2227,hsa-mir-1297,2953,malat1,24297251,miRNEt
2227,hsa-mir-1297,2953,malat1,24297251,miRNEt
2227,hsa-mir-1297,1350,linc00937,24297251,miRNEt
2227,hsa-mir-1297,1398,oip5-as1,24297251,miRNEt
2227,hsa-mir-1297,3183,gabpb1-as1,24297251,miRNEt
2227,hsa-mir-1297,2126,wasir2,24297251,miRNEt
2227,hsa-mir-1297,3337,mmp25-as1,24297251,miRNEt
2227,hsa-mir-1297,108,rrn3p2,24297251,miRNEt
2227,hsa-mir-1297,2643,arhgap27p1-bptfp1-kpna2p3,24297251,miRNEt
2227,hsa-mir-1297,1274,dlgap1-as1,24297251,miRNEt
2227,hsa-mir-1297,2175,dlgap1-as5,24297251,miRNEt
2227,hsa-mir-1297,1783,znf561-as1,24297251,miRNEt
2227,hsa-mir-1297,3094,linc00665,24297251,miRNEt
2227,hsa-mir-1297,3094,linc00665,24297251,miRNEt
2227,hsa-mir-1297,2154,norad,24297251,miRNEt
2227,hsa-mir-1297,3029,linc00205,24297251,miRNEt
2227,hsa-mir-1297,1952,duxap8,24297251,miRNEt
2227,hsa-mir-1297,1,miatnb,24297251,miRNEt
2227,hsa-mir-1297,1776,tug1,24297251,miRNEt
2227,hsa-mir-1297,1776,tug1,24297251,miRNEt
2464,hsa-mir-1321,2061,nfyc-as1,24297251,miRNEt
2464,hsa-mir-1321,397,linc01115,24297251,miRNEt
2464,hsa-mir-1321,1520,cyp1b1-as1,24297251,miRNEt
2464,hsa-mir-1321,1744,thumpd3-as1,24297251,miRNEt
2464,hsa-mir-1321,1744,thumpd3-as1,24297251,miRNEt
2464,hsa-mir-1321,2860,zbtb11-as1,24297251,miRNEt
2464,hsa-mir-1321,370,linc00885,24297251,miRNEt
2464,hsa-mir-1321,706,nop14-as1,24297251,miRNEt
2464,hsa-mir-1321,706,nop14-as1,24297251,miRNEt
2464,hsa-mir-1321,2314,slc9a3-as1,24297251,miRNEt
2464,hsa-mir-1321,1708,hcg18,24297251,miRNEt
2464,hsa-mir-1321,1708,hcg18,24297251,miRNEt
2464,hsa-mir-1321,1708,hcg18,24297251,miRNEt
2464,hsa-mir-1321,2382,hcg17,24297251,miRNEt
2464,hsa-mir-1321,1550,snhg15,24297251,miRNEt
2464,hsa-mir-1321,831,stag3l5p-pvrig2p-pilrb,24297251,miRNEt
2464,hsa-mir-1321,2360,kmt2e-as1,24297251,miRNEt
2464,hsa-mir-1321,2127,linc01006,24297251,miRNEt
2464,hsa-mir-1321,2357,linc00689,24297251,miRNEt
2464,hsa-mir-1321,1360,peg13,24297251,miRNEt
2464,hsa-mir-1321,1360,peg13,24297251,miRNEt
2464,hsa-mir-1321,1360,peg13,24297251,miRNEt
2464,hsa-mir-1321,3769,linc01503,24297251,miRNEt
2464,hsa-mir-1321,3400,linc00963,24297251,miRNEt
2464,hsa-mir-1321,1287,snhg7,24297251,miRNEt
2464,hsa-mir-1321,2434,ccdc183-as1,24297251,miRNEt
2464,hsa-mir-1321,2168,arrdc1-as1,24297251,miRNEt
2464,hsa-mir-1321,2274,gata3-as1,24297251,miRNEt
2464,hsa-mir-1321,2506,zeb1-as1,24297251,miRNEt
2464,hsa-mir-1321,2506,zeb1-as1,24297251,miRNEt
2464,hsa-mir-1321,2311,nutm2b-as1,24297251,miRNEt
2464,hsa-mir-1321,2311,nutm2b-as1,24297251,miRNEt
2464,hsa-mir-1321,1093,adirf-as1,24297251,miRNEt
2464,hsa-mir-1321,3583,olmalinc,24297251,miRNEt
2464,hsa-mir-1321,1427,krtap5-as1,24297251,miRNEt
2464,hsa-mir-1321,689,h19,24297251,miRNEt
2464,hsa-mir-1321,1445,kcnq1ot1,24297251,miRNEt
2464,hsa-mir-1321,1445,kcnq1ot1,24297251,miRNEt
2464,hsa-mir-1321,1445,kcnq1ot1,24297251,miRNEt
2464,hsa-mir-1321,1445,kcnq1ot1,24297251,miRNEt
2464,hsa-mir-1321,1445,kcnq1ot1,24297251,miRNEt
2464,hsa-mir-1321,1445,kcnq1ot1,24297251,miRNEt
